index,label,text
"1549","promo","Lee Cooper London er Winter Collection Mocasin shoe, Polo shirt, Jeans Joldi"
"1550","smish","Free income korte chaile nicher linke click korun. Protidin 1000-1500 taka income. Proti refere 250 taka. https://t.me/Trust_earning_Airdropbot?start=r04351947315"
"1551","normal","01827283892 ei nambare call korun, joruri."
"1552","smish","Casino te baji dhorun ebong ekti free gari jitun! Ajei jog din: phlebolog.com.ua/libraries/joomla/results.php"
"1553","promo","Notun customer der jonno bishesh discount. Ajei register korun."
"1554","promo","Special discount: shob laptop e 5% chhar. Shimito stock."
"1555","promo","Adda+internetinge notun deal 10GB+250mi@258TK,30din cutt.ly/wwCctHGF"
"1556","promo","Notun client der jonno special offer! Amader service e 20% chhar."
"1557","promo","50TK chill cashback e 31GB+450mi.@449TK 30din, nao: cutt.ly/KwMwLOgt"
"1558","smish","Priyo grahok, Kolkata TS ATM.Txn# S32131611-20191005-e 31-12-2019 tarikhe A/cXXXXX theke 25000 taka tola hoyeche. Apnar dara na kora hole, apnar card block korte nibondhito mobile nombor theke ei SMS ti 7679786941 e forward korun ba obilombye 7029892098 -State Bank of India te call korun"
"1559","promo","5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1560","normal","Shobkichu thikthak hobe, ami jani."
"1561","promo","Bonus shoho 4GB-66taka-7din. Dial *121*5047# ba https://mygp.li/mo"
"1562","smish","Apnar package hold e ache, ekhane apnar package shipping shompurno korar jonno apnake aro tothyo prodan korte hobe: https://ow.ly/xjfF50QsUP4"
"1563","normal","Asha kori tomar shomosto ichcha puron hok!"
"1564","smish","Apnar email account e shomoshya hoyeche. Shurokhar jonno ekhane click korun: [emailsecure.org/FixBD]"
"1565","promo","100TK cashback! 31GB+450mi.@399TK 30din, niye nao: cutt.ly/2wQlYv6U"
"1566","promo","TK35 cashback e ebar aro beshi data 50GB@TK463,30din cutt.ly/HwOETkke"
"1567","normal","Priyo shikkharthi, apnar tuition fee aj porjonto 32,450.00 taka bokeya ache. (Purber late fine o bokeyashoho) Cholti masher tuition fee (jorimana chara) 10i September, 2024 modhye porishodh korun. Bistarito https://student.iubat.edu.bd/ login korun. (IUBAT)"
"1568","normal","Apni ki korchen?"
"1569","promo","Aj o kal Men's World er shokol shakhay flat 50% discount cutt.ly/fmw"
"1570","smish","Apnar bank account er notification paowa jachhe na. Doya kore ekhane click korun: http://bit.ly/UpdateNotify"
"1571","promo","Sheikh Hasina shorkarer shafolyo: 2008 shale ek mbps internet bandwidth er mulyo chilo 27 hajar taka bortomane ekdesh ekrater awotay ta 60 takay nirdhaarito hoyeche."
"1572","normal","Basay khub shanti ache."
"1573","smish","IPL special offer! Betting shuru korun ebong ekti free laptop jitun. Click korun: super1000.info/docs"
"1574","promo","5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1575","smish","Kono credit check charai 100% credit card onumodon. Ajei abedone korun. Jogajog: 01567546390"
"1576","normal","Shubho shondhya!"
"1577","normal","Ei koshtota kete jabe."
"1578","normal","Prithibir jibonta tin din er– gotokaler din ti te ja kora hoyeche shegulo niye sheti chole geche; agamikaler din ti te hoyto apni na-o pouchte paren; kintu ajker din ti apnar jonno shutorongo ja korar ajei kore nin. -[Imam Al-Hasan Al-Basri (Rh)]"
"1579","normal","Hello, kemon achen apni?"
"1580","smish","SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Nomborer bhittite nirbachon kora hobe. B.SC pass Marksheet and certificate send WhatsApp 7602236317"
"1581","promo","17 May Bishho Telijogajog o Tothyo Shongho Dibosh, 2023 er protipadyo bishoy Tothyo o jogajog projuktir unnoti Sholponnoto deshosomuher khomotayon -Dak o Telijogajog Bibhag."
"1582","normal","Tumi ki boiyer dokane jachho?"
"1583","normal","Aj ki korben?"
"1584","normal","Kemon achen?"
"1585","normal","Priyo shikkharthi, apnar tuition fee aj porjonto 32,450.00 taka bokeya ache. (Purber late fine o bokeyashoho) Cholti masher tuition fee (jorimana chara) 10i September, 2024 modhye porishodh korun. Bistarito https://student.iubat.edu.bd/ login korun. (IUBAT)"
"1586","normal","Kemon ache apnar dinti?"
"1587","smish","Apnar account ti verify korte call korun +8801813344556"
"1588","normal","Ami swasthyo mone hoy ebong amar shorir bhalo mone hoy."
"1589","normal","Attobisshas niye shamne egiye jao."
"1590","smish","Casino te bet korun ebong ekti free bari jitun! Ajei shuru korun: super1000.info/docs"
"1591","smish","Apnar bank account e 2 koti taka joma hoyeche! Nishchito korte call korun: +8801917677789"
"1592","smish","Apnar bank account er tothyo jachhai korte hobe. Onugroho kore ekhane click korun: http://bit.ly/VerifyInfo"
"1593","promo","Ajei shesh din!5GB+150minute 130taka (30din), dial *121*5205# ba https://mygp.li/a0"
"1594","smish","Happy New Year - 2024 Smart Banking shebay Sonali Bank shorbo dai apnar pashe Md. Afzal Karim CEO & MD"
"1595","promo","1GB (0.2GB+ 0.8GB Bonus) internet shofol bhabe chalu hoyeche. Moto mulyo 19TK, meyad 7 din. Internet balance jante mygp.li/check click korun othoba *121*1*4# dial korun."
"1596","smish","Bangladesh Bank account block hoyeche. Punoray chalu korte call korun: +8801718788890"
"1597","smish","Ad fee lagbe na. 🎁🎁 Protidin $1 theke $2 dollar income korte parben echhara aro income ache jodi keu korte chan inbox e message den."
"1598","smish","Joruri! Amader Apple accountdharir shathe jogajog korte hobe. Apni jodi ei account ti porichalona koren tobe barta ti pete apnar porichoy jachhai korun."
"1599","smish","Apnar bank account er niropottar jonno login korun: [bankverify.org/LoginBD]"
"1600","smish","Apnar bank account theke ojana transaction hoyeche. Bistarito jante call korun +8801914455667"
"1601","promo","TK100 cashback! 30GB+600min @TK399, 30din: cutt.ly/AwkY4L2C"
"1602","promo","100TK cashback! 31GB+450min @399TK 30din, niye nao: cutt.ly/2wQlYv6U"
"1603","promo","Tomar jonno special deal! 10GB+250minute @TK250, 30din: cutt.ly/Lwg2MRlr"
"1604","promo","Soptahojure pro-level interneting, nao 25GB@219TK: cutt.ly/2wEyml8b"
"1605","normal","Tomar shokol iccha puron hok!"
"1606","normal","Ki khobor tomar din?"
"1607","promo","BTRC'r database e handsetTi nibondhito noy. HandsetTi shoyongkriyobhabe nibondhon kora hobe."
"1608","promo","Thalassemia rog theke bachte biyer age rokto poriksha koriye nin. Rogi o bahok kingba bahoke bahoke biye noy - Bangladesh Thalassemia Somiti."
"1609","normal","Apnar din kemon katche?"
"1610","promo","TK60 cashback! 20GB @TK249 30din niye nao: cutt.ly/Pwlt8cOy"
"1611","promo","Barir decor iteme 20% chad. Stock shimito, deri korben na."
"1612","smish","2,00,000 taka biniyoge 4,00,000 taka orjon korun! Call korun: +8801710900912"
"1613","smish","Apni amader bhagyoban grahok! Apnar binamulyer 1 bochorer internet subscription dabi korun. Call korun 019XXXXXXXX."
"1614","smish","Apnar bKash account block hoyeche. Punoray shokrio korte call korun: +8801819876543"
"1615","smish","Shakiber sathe free match ticket jitte crickete baji dhorun! Shuru korun: promusic.co/components/interbank.com/"
"1616","normal","Amar priyo manush jara jibon niye amar poribarre shomoshya ache sheguloke ami shomadhan korte chai."
"1617","smish","Assalamuyalaikom! Apni ki barite boshe kono taka invest na kore taka income korte paren? Tahole Amader Bot E Kaj korun. Amader Bot E Apni Kono Investment Chara Income Corte Parben. Bot link:- https://t.me/free_online_income_24bot"
"1618","promo","Notun grahokder jonno special offer! Amader service e 30% chad."
"1619","smish","10,000 taka biniyoge 30,000 taka orjon korun! Call korun: +8801711011123"
"1620","normal","Tumi ki office e jachcho?"
"1621","smish","Apnar bank tothyo update korun. Ekhane click korun: [verifybankinfo.com/UpdateBD]"
"1622","normal","Tomar lokkhe pouchate dhoirjo dhoro."
"1623","promo","Call duration 00:02:51, charged 3.6 Taka, remaining balance is 10.94 Taka"
"1624","smish","bKash account e truti dekha diyeche. Druto shomadaner jonno call korun: +8801819900112"
"1625","promo","Doublesenchuri cashback TK200! 61GB+1000min@TK699, 30din cutt.ly/FwQhpKHc"
"1626","promo","130takay 150minute(30din) sathe bonus, nite *121*5205# https://mygp.li/a0"
"1627","smish","⏩Notun website [PROFITSHOP24]
▶️Registration fee 15 taka
▶️Registration link: inbox.
🌟Kaj holo:
YouTube e video dekha,, othoba Facebook e ekta Page follow diye apni 1-3 taka income korte parben.🔥😱
👉Matro 35 taka holei withdraw dite parben👈"
"1628","normal","Ajke tomar din kemon katche?"
"1629","promo","Flat 15% discount shob shopping e. Code: DISCOUNT15."
"1630","smish","Apni 1 bhori shona jitechen! Puroshkar nite call korun: +8801819876543"
"1631","normal","Basay khub shanti ache."
"1632","promo","Digital gadgeter upor 15% discount! Aji kenakata korun ebong bonus pan."
"1633","smish","Obbinondoni! Apni pasen 'bikash' & BRAC 'N.G.O' pokko teke 'STUDENT britti' (taka-10,499/) Apnar poriman ID: Ekhon apnar prarthi nirbachon korun: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm) Othoba 'thik ache' likha SMS korbo? Amra apner kecha call korbo.!"
"1634","smish","Apnar chele shomoshyay ache, tai druto taka pathan."
"1635","smish","bKash theke 1,000 taka puroshkar jitechen! Bistarito jante ekhane click korun: https://wa.me/8801717788990"
"1636","normal","Bhalo shomoy abar ashbe."
"1637","normal","01672592897 ei number e call korun, amar taka dorkar."
"1638","normal","Apni ki korchen?"
"1639","smish","Bangladesh Bank theke joruri borta. Bistarito jante ekhane click korun: https://wa.me/8801913233245"
"1640","smish","Sthitishil kaj. Beton 1500 BDT/din. Ghore boshe kaj: cutt.ly/U6zMFGQ"
"1641","promo","35GB+800minute-600taka-30din(bonusshoho), nite *121*5262# ba mygp.li/a8"
"1642","normal","Dhoirjo dhoro, bhalo shomoy ashbe."
"1643","promo","'Sheikh Hasina Youth Volunteer Award-2024' prodaner lokkhe 18-45 bochhorer jubder nikat hote dorkhasto ahban kora hoyeche. E bishoy e shokol tothyo jub o krira montronaloyer website e www.moysports.gov.bd pawa jabe."
"1644","normal","Tumi ki amar kache ashte chao?"
"1645","smish","Apple iPhone 18 jitechen! Delivery nishchito korte call korun: +8801810900912"
"1646","promo","TK50 cashback e pro-level data deal 50GB@TK448, 30din cutt.ly/nwMwL8Y1"
"1647","normal","Tomar basha kototuku dure?"
"1648","normal","01729172964 number e Rocket e taka pathan."
"1649","smish","BPL e baji dhorun ebong 7 diner jonno ekta free chhuti jitun. Shuru korun: super1000.info/docs"
"1650","normal","Shubho ratri!"
"1651","smish","Janata Bank account block hoyeche. Punoray chalu korte ekhane click korun: https://t.me/JanataActivateBot"
"1652","promo","Notun grahokder jonno special offer! Amader service e 30% chad."
"1653","normal","Tumi oshadharon, nijer upor bishash rakho."
"1654","smish","Priyo grahok, apnar mobile numberTi block kora hochhe. Eta erate 017XXXXXXXX number e call kore apnar porichoy nishchito korun."
"1655","smish","Apnar email thikanaTi jachai korte ekhane click korun: [emailverify.com/VerifyBD]"
"1656","normal","Shubho bhalobasha dibosh!"
"1657","normal","Aj tomar schooler ki kaj hoyeche?"
"1658","smish","⏩Notun website [PROFITSHOP24]
▶️Registration fee 15 taka
▶️Registration link: inbox.
🌟Kaj holo:
YouTube e video dekha,, othoba Facebook e ekta Page follow diye apni 1-3 taka income korte parben.🔥😱
👉Matro 35 taka holei withdraw dite parben👈"
"1659","smish","Casino te baji dhorun ebong 7 diner jonno ekta free trip jitun! Ekhoni shuru korun: ebayisapidlld.altervista.org/"
"1660","promo","Shob cosmetics e 10% chad. OfferTi shimito shomyer jonno."
"1661","normal","Shubho Roth Jatra!"
"1662","smish","Apnar hate jodi daily 3-4 ghonta shomoy free thake tahole janaben. Asha kori khub bhalo ekta kajer shondhani dite parbo. https://t.me/cashgotpaid_98_bot?start=r099778786166"
"1663","normal","Duniya orjon noy, duniya bimukhitaei royeche deho o moner proshanti. - [Umar Ibnul Khattab (Ra)]"
"1664","promo","Bonus shoho 7GB-130taka-30din. Nite dial *121*5469# ba visit mygp.li/mo"
"1665","promo","Free delivery shob order e. Shimito shomyer jonno."
"1666","smish","Apni 4 bhori shona jitechen! Bistarito jante call korun: +8801719900112"
"1667","normal","Priyo grahok apnar kache polli bidyut Jamalpur shakhar paona royeche 5038/- taka, joldi paona porishod na korle bidyut line bicchhinno kora hobe."
"1668","smish","Khandokalin job. Beton 5000 BDT/din. Ghore boshe kaj: wa.me/85295102105"
"1669","smish","Janata Bank account e shomoshya hoyeche. Call korun: +8801811011023"
"1670","promo","Bangladesh noubahini te officer cadet pode niyog cholche. Visit korun: www.joinnavy.navy.mil.bd"
"1671","normal","Ki khabe aj? Macher kari. Tumi ki posondo koro?"
"1672","normal","Mithu bhaier number e taka diye tarpor ashish."
"1673","promo","[Pathao] Deliver charge ekhon TK30!
Pathao Food er delivery charge ekhon TK30 fire esheche.
Ekhoni order korun Pathao Food e: https://cutt.ly/QNMk4Eg"
"1674","smish","Apnar account shurakkkhito noy. 4000 taka pathan ei number e: 01789765432l."
"1675","promo","May-24
Recharge: 0TK
Khoroch:
Data: 287TK
Voice: 101TK
Onnanno: 0TK"
"1676","promo","Lee Cooper London er
Winter collection
Mocasin shoe, polo shirt, jeans
Joldi"
"1677","normal","Tumi eka nou, amra shobai tomar pashe achi."
"1678","promo","Adda+interneting e notun deal 12GB+300min@297TK, 30din cutt.ly/Nw0efEst"
"1679","smish","Apnar bank account e ojana transaction shonak kora hoyeche. Bistarito jante ekhane click korun: http://bit.ly/UnknownTxn"
"1680","promo","100TK cashback! 31GB+450min@399TK, 30din, niye nao: cutt.ly/2wQlYv6U"
"1681","smish","Apni shorkari bonus scheme er jonno nirbachito hoyechen, 50,000 porjonto pete jogajog korun 01723122576 number e
Bonus scheme
Bangladesh Orthomontronaloy"
"1682","promo","Sheikh Hasina shorkarer shafolko:
2006 shale shamajik nirapotta khate boraddo chhilo matro 2 hajar 505 koti taka. 2023 shale bere danriyeche 1 lokkho 26 hajar 272 koti taka."
"1683","promo","Bonus shoho 2GB-45taka-3din. Dial *121*5534# ba mygp.li/my"
"1684","smish","Bangladesh Bank account update korte ekhane click korun: https://wa.me/8801915566778"
"1685","promo","Ummah shop theke je kono dhoroner kenakata korle pachhen 20% porjonto bonus, Faridpur shodar."
"1686","promo","Offer: shob electronics e 10% cashback. Code: ELEC10."
"1687","normal","Tumi parbe, shudhu lege thako."
"1688","promo","150TK cashback e nao data mixer 80GB@TK699, 30din: cutt.ly/lwMwLrfw"
"1689","smish","https://t.me/Referincomebd4536_bot?start=r09402022185
Ghore boshe ay, dine 300 theke 400 taka income korte chaile
Ei link e click kore start korun dhonnobad ☺️☺️"
"1690","promo","Aj Dhanmondi shakhar shubho uddbodhone flat 50% chad! 01896001929 cutt.ly/fmw"
"1691","smish","Apnar email bakshTi purno. Clear korte ekhane click korun: [emailclean.com/ClearBD]"
"1692","normal","Shubho ratri, bhalo theko!"
"1693","promo","100TK cashback e 31GB+450min@399TK, 30din, niye nao: cutt.ly/2wQlYv6U"
"1694","promo","Cashback e senchuri TK100! 55GB @TK398, 30din: cutt.ly/hwltB5hC"
"1695","smish","Aarong dichhe Eid upolokkhe bishal offer click korun
https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868"
"1696","normal","01972771714 amar ei number e taka patha"
"1697","promo","Purbachal 30no sector shonglogno bhorat choloman plot! Katha 1.6lokkho
01894841736"
"1698","promo","8GB(bonusshoho) 123taka 15din. Dial *121*5548#, mygp.li/mo"
"1699","promo","Full on interneting e pocket saving, nao 2GB@TK69, 7din- cutt.ly/CwUPKGTR"
"1700","normal","01927283987 ei number e rocket e taka pathan."
"1701","smish","European championship e baji dhorun ar 5,000 taka cashback jitun. Shuru korun: super1000.info/docs"
"1702","smish","Nagad account block hoyeche. Punoray chalu korte call korun: +8801716566678"
"1703","smish","Darun khobor! Amader vhromon package e 70% discount! Druto booking korun ei number e: 01317235293"
"1704","promo","35GB+800minute-600taka-30din(bonus shoho), nite *121*5262# ba mygp.li/a8"
"1705","normal","Ei ja ami je onek shomoy pelam sheti hol shamadhaan ar mullyo hol ekta mohaan ar ekta jonopri"
"1706","smish","❤️Keu jodi online e kaj korte chan ad fee chara tahole inbox korun jototuku pari shahajjo kormu inshallah 🫶🫶🫶

📣💁‍♂️ Din bodlachche network marketar der. 🧑‍💻

❤️‍🔥 Ekhon bishwe pray 32 lakkho torun toruni network marketing niye kaj korchen. Ghore boshe aay koren dollar. Onnoderoo sujog kore dicchen. 🥀 Inshallah apnarao income paben 🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
