index,label,text
1570,smish,"আপনার bank account-এর notification পাওয়া যাচ্ছে না। দয়া করে এখানে click করুন: http://bit.ly/UpdateNotify"
1571,promo,"Sheikh Hasina government-এর success: ২০০৮ সালে এক Mbps internet bandwidth-এর price ছিল ২৭ হাজার টাকা বর্তমানে এক দেশ এক rate-এর আওতায় তা ৬০ টাকায় fixed হয়েছে।"
1572,normal,"বাসায় খুব peace আছে।"
1573,smish,"IPL special offer! Betting শুরু করুন এবং একটি free laptop win করুন। Click করুন: super1000.info/docs"
1574,promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),Dial *১২১*৫২০৫# বা https://mygp.li/a0"
1575,smish,"কোন credit check ছাড়াই ১০০% credit card approval। আজই apply করুন। যোগাযোগ: ০১৫৬৭৫৪৬৩৯০"
1576,normal,"শুভ evening!"
1577,normal,"এই কষ্টটাও কেটে যাবে।"
1578,normal," World-এর জীবনটা তিনটি day-এর– গতকালের day-টিতে যা করা হয়েছে সেগুলো নিয়ে সেটি চলে গেছে; আগামীকালের day-টিতে হয়ত আপনি না-ও পৌছতে পারেন; কিন্তু আজকের day-টি আপনার জন্য সুতরাং যা করার আজই করে নিন। -[Imam Al-Hasan Al-Basri (Rah)]"
1579,normal,"Hello, কেমন আছেন আপনি?"
1580,smish,"SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Number-এর ভিত্তিতে selection করা হবে. B.SC pass Marksheet এবং certificate send WhatsApp 7602236317"
1581,promo,"১৭ মে World Telecommunication ও Information Society Day, ২০২৩ এর theme 'Information ও Communication Technology-র development Least Developed Countries-সমূহের empowerment'-Postal ও Telecommunication Department।"
1582,normal,"তুমি কি book shop-এ যাচ্ছো?"
1583,normal,"আজ কি করবেন?"
1584,normal,"কেমন আছেন?"
1585,normal,"প্রিয় student, আপনার tuition fee আজ পর্যন্ত ৩২,৪৫০.০০ টাকা due আছে। (পূর্বের late fine ও বকেয়াসহ) চলতি মাসের tuition fee (জরিমানা ছাড়া) ১০ই September, ২০২৪ মধ্যে payment করুন। বিস্তারিত https://student.iubat.edu.bd/ login করুন। (IUBAT)"
1586,normal,"কেমন আছে আপনার day-টি?"
1587,smish,"আপনার account-টি verify করতে call করুন +8801813344556"
1588,normal,"আমি healthy মনে হয় এবং আমার body ভালো মনে হয়।"
1589,normal,"Confidence নিয়ে সামনে এগিয়ে যাও।"
1590,smish,"Casino-তে bet করুন এবং একটি free house win করুন! আজই start করুন: super1000.info/docs"
1591,smish,"আপনার bank account-এ ২ কোটি টাকা জমা হয়েছে! Confirm করতে call করুন: +8801917677789"
1592,smish,"আপনার bank account-এর information verify করতে হবে। Please এখানে click করুন: http://bit.ly/VerifyInfo"
1593,promo,"আজই last day!৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),Dial *১২১*৫২০৫# বা https://mygp.li/a0"
1594,smish,"Happy New Year - ২০২৪ Smart Banking service-এ Sonali Bank সর্বদাই আপনার পাশে Md. Afzal Karim CEO & MD"
1595,promo,"1GB (0.2GB+ 0.8GB Bonus) internet successfully activated হয়েছে। Total price 19TK, validity 7 দিন। Internet balance জানতে mygp.li/check click করুন অথবা *121*1*4# dial করুন।"
1596,smish,"Bangladesh Bank account block হয়েছে। পুনরায় active করতে call করুন: +8801718788890"
1597,smish,"Admission fee লাগবে না। 🎁🎁 Daily $ 1 থেকে $2 dollar income করতে পারবেন এছাড়াও আরো income আছে যদি কেউ করতে চান inbox-এ message দেন।"
1598,smish,"Emergency ! আমাদের Apple account holder-এর সাথে contact করতে হবে। আপনি যদি এই account-টি manage করেন তবে message-টি পেতে আপনার identity verify করুন৷"
1599,smish,"আপনার bank account-এর security-র জন্য login করুন: [bankverify.org/LoginBD]"
1600,smish,"আপনার bank account থেকে unknown transaction হয়েছে। Detail জানতে call করুন +8801914455667"
1601,promo,"৳১০০ cashback!৩০জিবি+৬০০মি. @৳৩৯৯,৩০দিন: cutt.ly/AwkY4L2C"
1602,promo,"১০০৳ cashback! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
1603,promo,"তোমার জন্য special deal!১০জিবি+২৫০মিনিট @৳২৫০,৩০দিনঃ cutt.ly/Lwg2MRlr"
1604,promo,"সপ্তাহজুড়ে pro-level interneting,নাও ২৫জিবি@২১৯৳: cutt.ly/2wEyml8b"
1605,normal,"তোমার সকল wish পূরণ হোক!"
1606,normal,"কি খবর তোমার day?"
1607,promo,"BTRC-র database-এ handset-টি registered নয়। Handset-টি automatically registration করা হবে।"
1608,promo,"Thalassemia disease থেকে বাঁচতে বিয়ের আগে blood test করিয়ে নিন । Patient ও carrier কিংবা carrier-এ carrier-এ বিয়ে নয়-Bangladesh Thalassemia Society।"
1609,normal,"আপনার day কেমন কাটছে?"
1610,promo,"৳৬০ cashback! ২০জিবি @ ৳২৪৯ ৩০দিন নিয়ে নাও: cutt.ly/Pwlt8cOy"
1611,promo,"বাড়ির decor item-এ ২০% ছাড়। Stock limited, delay করবেন না।"
1612,smish,"২,০০,০০০ টাকা investment-এ ৪,০০,০০০ টাকা earn করুন! Call করুন: +8801710900912"
1613,smish,"আপনি আমাদের lucky customer! আপনার free 1 বছরের internet subscription claim করুন। Call করুন 019XXXXXXXX।"
1614,smish,"আপনার bKash account block হয়েছে। Again activate করতে call করুন: +8801819876543"
1615,smish,"Shakib-এর সাথে free match ticket জিততে cricket-এ bet করুন! Start করুন: promusic.co/components/interbank.com/"
1616,normal,"আমার favourite মানুষ যারা life নিয়ে আমার family-তে problem আছে সেগুলোকে আমি solve করতে চাই।"
1617,smish,"আসসালামুয়ালাইকুম! আপনি কি বাড়িতে বসে কোন টাকা invest না কোরে টাকা income করতে পারেন? Tahole Amader Bot E Kaj korun. Amader Bot E Apni Kono Investment Chara Income Corte Parben । Bot link:- https://t.me/free_online_income_24bot"
1618,promo,"নতুন customer-দের জন্য special offer! আমাদের service-এ ৩০% ছাড়।"
1619,smish,"১০,০০০ টাকা investment-এ ৩০,০০০ টাকা earn করুন! Call করুন: +8801711011123"
1620,normal,"তুমি কি office-এ যাচ্ছো?"
1621,smish,"আপনার bank information update করুন। এখানে click করুন: [verifybankinfo.com/UpdateBD]"
1622,normal,"তোমার goal-এ পৌঁছাতে patience ধরো।"
1623,promo,"Call duration 00:02:51, charged 3.6 Taka, remaining balance is 10.94 Taka"
1624,smish,"bKash account-এ error দেখা দিয়েছে। দ্রুত solution-এর জন্য call করুন: +8801819900112"
1625,promo,"Double century cashback ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc"
1626,promo,"১৩০টাকায় ১৫০মিনিট(৩০দিন) সাথে bonus,নিতে*১২১*৫২০৫# https://mygp.li/a0"
1627,smish,"⏩নতুন website [PROFITSHOP24] ▶️Registration fee 15 টাকা ▶️ Registration link: inbox। 🌟 কাজ হলোঃ YouTube-এ video দেখা,,অথবা Facebook-এ একটা Page follow দিয়ে আপনি 1-3 টাকা income করতে পারবেন ।🔥😱 👉মাত্র ৩৫ টাকা হলেই withdraw দিতে পারবেন 👈"
1628,normal,"আজকে তোমার day কেমন কাটছে?"
1629,promo,"Flat ১৫% discount সব shopping-এ। Code: DISCOUNT15।"
1630,smish,"আপনি ১ ভরি gold জিতেছেন! Prize নিতে call করুন: +8801819876543"
1631,normal,"বাসায় খুব peace আছে।"
1632,promo,"Digital gadget-এর উপর ১৫% discount! আজই shopping করুন এবং bonus পান।"
1633,smish,"Congratulations! আপনি pass-এন Bikash & BRAC N.G.O pokko teke STUDENT scholarship (টাকা-10,499/) আপনার amount ID: এখন আপনার candidate select করুন: Best-টি জানতে Call korun office: 01794567889 (am 11 to 5pm} অথবা OK লিখা SMS করব? আমরা আপনাকে call করবো.!"
